epoch,acc,cross_entropy,loss,perplexity,val_acc,val_cross_entropy,val_loss,val_perplexity
44,0.9070409165151914,0.28749327185789736,0.28749327185789736,183.0419757009825,0.9037063085340215,0.3033997983610224,0.3033997983610224,475.18622040480875
45,0.9092813743193577,0.27844524063063425,0.27844524063063425,109.87627638978117,0.904212881665711,0.3020856662113408,0.3020856662113408,478.32453517405605
46,0.9099925047136719,0.2758307231971908,0.2758307231971908,85.71956277180821,0.9033288984852829,0.3058448397078828,0.3058448397078828,514.2516496841217
47,0.9079797581178797,0.2839835642331808,0.2839835642331808,177.57759921088942,0.9047816098647745,0.29977557969820545,0.29977557969820545,447.0193728242206
48,0.9085803028309934,0.2818612750698888,0.2818612750698888,163.66394999097713,0.9036368740443425,0.30247080776272967,0.30247080776272967,380.5302506026382
49,0.9093748006904084,0.2783853692714468,0.2783853692714468,115.12275907751787,0.9041038769829893,0.30243942155065734,0.30243942155065734,518.478983755044
50,0.9083182107180726,0.2828727479702143,0.2828727479702143,164.5764565869808,0.904052547723146,0.30234113028639675,0.30234113028639675,458.0485779789906
51,0.9083971248594868,0.28291701131342595,0.28291701131342595,177.43848529570738,0.9054709151615061,0.2969745006736237,0.2969745006736237,442.3841848547602
52,0.9104172209964683,0.27449059683443483,0.27449059683443483,94.2032234279341,0.9040699063455657,0.30295888324637876,0.30295888324637876,491.7160261959373
53,0.9093470530582064,0.27897558590919075,0.27897558590919075,138.78605131290274,0.9053380190414755,0.29833542354082204,0.29833542354082204,492.9996765532192
54,0.9092165052757248,0.27973488420191306,0.27973488420191306,154.7457406329275,0.9044519826906536,0.3012472233714643,0.3012472233714643,483.98662107175824
55,0.9109045640899923,0.2731489609895621,0.2731489609895621,96.86740624924211,0.9049654619409404,0.29958010412404096,0.29958010412404096,533.6103242227084
56,0.9101227722170402,0.2762043608102874,0.2762043608102874,131.13763789251777,0.9042548783328554,0.3019133731706811,0.3019133731706811,481.6197509426817
57,0.9095438401377628,0.27880115101755526,0.27880115101755526,171.55997514800097,0.9053133809967507,0.2980668748163231,0.2980668748163231,470.30164136541066
