epoch,acc,cross_entropy,loss,perplexity,val_acc,val_cross_entropy,val_loss,val_perplexity
0,0.22382779784989457,3.221222771884671,3.221222771884671,55.04113739060975,0.263575,2.864326831817627,2.864326831817627,46.16562857055664
1,0.28425980325759903,2.672119426230186,2.672119426230186,42.052207346193434,0.316725,2.5165961673736574,2.5165961673736574,39.86065072631836
2,0.3414855185708448,2.3905474229264803,2.3905474229264803,35.317948137316534,0.379725,2.274786549758911,2.274786549758911,30.95603687133789
3,0.41698021225265314,2.1687851860415366,2.1687851860415366,31.162121639858015,0.441475,2.0855202335357665,2.0855202335357665,30.320012045288085
4,0.4851123139016886,1.9777909374622706,1.9777909374622706,29.20029666046227,0.498925,1.8981518344879151,1.8981518344879151,29.034706872558594
5,0.535131689143134,1.8096237898939862,1.8096237898939862,28.035105094604013,0.554425,1.7369778400421143,1.7369778400421143,27.151678524780273
6,0.5684758559683162,1.6697530458655336,1.6697530458655336,27.770865323530167,0.581225,1.6181101615905762,1.6181101615905762,25.279155560302733
7,0.5964949562040889,1.5536961013623258,1.5536961013623258,28.115968244093864,0.599325,1.5281489065170288,1.5281489065170288,30.486794178771973
8,0.6216452705576864,1.4565942663659388,1.4565942663659388,29.007670273505028,0.630075,1.4271484800338745,1.4271484800338745,26.78537258605957
9,0.6429892873638569,1.3741455809691752,1.3741455809691752,29.2850424114541,0.6445,1.3516517547607423,1.3516517547607423,27.721213459777832
10,0.6594519931633256,1.3058001542383735,1.3058001542383735,32.9187194178001,0.663825,1.291404669570923,1.291404669570923,27.583797219848634
11,0.6742021775428655,1.246722369721896,1.246722369721896,34.92830323337902,0.675775,1.236488975906372,1.236488975906372,30.80463218688965
12,0.6870960887130299,1.1969035477037362,1.1969035477037362,35.738634637499494,0.68985,1.1888866312026978,1.1888866312026978,29.12727301940918
13,0.6991024887960111,1.1512713928854712,1.1512713928854712,36.82481051519526,0.6977,1.1546995336532593,1.1546995336532593,33.68900424804688
14,0.7085526068956652,1.111356386476866,1.111356386476866,37.618544581449065,0.707,1.1308886394500732,1.1308886394500732,27.62872804107666
15,0.7168464605718164,1.0760661216972425,1.0760661216972425,42.508987527824715,0.71665,1.0830952293395997,1.0830952293395997,34.42674577102661
16,0.7249465618208469,1.043693874525704,1.043693874525704,42.83184679258564,0.7205,1.0650537048339843,1.0650537048339843,36.81316796875
17,0.7320029000228392,1.0151742954331875,1.0151742954331875,47.011641954463414,0.729775,1.0299986479759216,1.0299986479759216,41.434390033721925
18,0.7391592394808078,0.9884914629629167,0.9884914629629167,45.62162426375489,0.735575,1.0094426736831665,1.0094426736831665,33.68170904083252
19,0.7451968149691278,0.9637646363872869,0.9637646363872869,44.27020306289729,0.744175,0.9790400707244873,0.9790400707244873,37.18321543884277
20,0.750321879036154,0.9409295881084654,0.9409295881084654,43.552145200517245,0.748975,0.9596785614013672,0.9596785614013672,46.900579668426516
21,0.7550094376030688,0.920344757541859,0.920344757541859,64.7289519162355,0.752075,0.9436700560569763,0.9436700560569763,53.35276068954468
22,0.7592219902830741,0.9009108527280189,0.9009108527280189,58.45084883534036,0.7521,0.9376678023338317,0.9376678023338317,66.97954833297729
23,0.7630845385671629,0.8835541803734986,0.8835541803734986,47.56307308723838,0.759425,0.9081359937667847,0.9081359937667847,61.301134239959715
24,0.7672095901087005,0.8666099000286166,0.8666099000286166,55.79611588392269,0.75695,0.9055406910896301,0.9055406910896301,71.74163576812744
25,0.7709846373206325,0.8504316587445379,0.8504316587445379,51.03860361377982,0.76285,0.8861847324371338,0.8861847324371338,69.31896307373047
26,0.773709671358226,0.8353683109734898,0.8353683109734898,57.319071315914684,0.765425,0.8752261829376221,0.8752261829376221,76.95340295791625
27,0.7770472130991044,0.8216052629939944,0.8216052629939944,78.89341828603712,0.76985,0.8558888954162598,0.8558888954162598,74.5011758354187
28,0.7801285016152109,0.8078313257781,0.8078313257781,59.64588365241404,0.770075,0.851911122894287,0.851911122894287,82.74070942840576
29,0.7831972899765555,0.7958598703138158,0.7958598703138158,61.765985185249825,0.77185,0.8395083222389221,0.8395083222389221,89.73341663131714
30,0.7852973162291188,0.7841805032578752,0.7841805032578752,59.14746240514563,0.7764,0.8296414180755616,0.8296414180755616,70.2593512916565
31,0.7881161014639343,0.7733279858296045,0.7733279858296045,78.3800013657607,0.7764,0.8245661798477173,0.8245661798477173,89.49021019973755
32,0.7904911311518054,0.7622841296564763,0.7622841296564763,84.27985684845656,0.778375,0.8167953943252564,0.8167953943252564,104.98011176528931
33,0.7934661683114577,0.7515144598785195,0.7515144598785195,70.88644358698691,0.780825,0.803018702507019,0.803018702507019,82.91145827026367
34,0.7946849335706103,0.7416258660199831,0.7416258660199831,63.64501161805037,0.781,0.8055381764411926,0.8055381764411926,161.03834659576415
35,0.7973412167540336,0.732648863480415,0.732648863480415,81.27346377927728,0.785675,0.7906358288764954,0.7906358288764954,101.66724951019287
36,0.7989037363041543,0.7244349229165761,0.7244349229165761,77.05668149294083,0.783925,0.7860877902030945,0.7860877902030945,143.20139011077882
37,0.8008912611526854,0.7157103824709953,0.7157103824709953,63.566080239309706,0.788675,0.7713475352287292,0.7713475352287292,123.11800232009888
38,0.8027787847430049,0.7067990674515242,0.7067990674515242,114.42749749288096,0.789125,0.7691356533050537,0.7691356533050537,110.14934940261841
39,0.8044725558957728,0.6983890654930501,0.6983890654930501,103.91209453000347,0.790475,0.7665204145431519,0.7665204145431519,154.72016272506713
40,0.8061475768290641,0.6916518039179677,0.6916518039179677,63.32303147299349,0.79095,0.7633012274742127,0.7633012274742127,201.11701274642945
41,0.8080726008933551,0.6840676479955681,0.6840676479955681,77.56147459655149,0.791375,0.7603903292655945,0.7603903292655945,129.47413948669433
42,0.8092851160699114,0.6771542706705365,0.6771542706705365,54.826499392544356,0.7936,0.7479299269676208,0.7479299269676208,206.85485568618773
43,0.8112726409176972,0.6703525135315326,0.6703525135315326,126.4058715496083,0.79455,0.7475274409294128,0.7475274409294128,175.3598348175049
44,0.8125976574587973,0.6641114923789767,0.6641114923789767,76.07873576012169,0.7958,0.7440222281455994,0.7440222281455994,194.63492423629762
45,0.8141664270907695,0.6574383768183399,0.6574383768183399,88.69185233444874,0.799675,0.732148516368866,0.732148516368866,166.7826914276123
46,0.8151851898253036,0.651058842720712,0.651058842720712,111.65913802675385,0.79675,0.7315107982635498,0.7315107982635498,176.27477750396727
47,0.8167477093329556,0.645227657490804,0.645227657490804,85.7194505487809,0.799625,0.7290723985671997,0.7290723985671997,182.5741747566223
