epoch,acc,cross_entropy,loss,perplexity,val_acc,val_cross_entropy,val_loss,val_perplexity
0,0.8291124233156346,0.5803095208344322,0.5803095208344322,124.28857012957,0.8567482484590023,0.4627490070170014,0.4627490070170014,139.7080518644337
1,0.8637324059458037,0.437200334465443,0.437200334465443,202.5140521172994,0.866714337550172,0.42570713435197166,0.42570713435197166,185.05667656217489
2,0.8692294267656837,0.4159905285878789,0.4159905285878789,218.40964311926552,0.8689619991757455,0.41790828943560154,0.41790828943560154,258.5438270462557
3,0.8717709977637463,0.40677271455968994,0.40677271455968994,260.04819407372634,0.8725384353497706,0.4034448218160232,0.4034448218160232,254.38125792065412
4,0.8740001509770157,0.3980344495144695,0.3980344495144695,231.85500316054947,0.8725014782826835,0.40371256626164115,0.40371256626164115,293.5523122274445
5,0.8749811278730477,0.39453668615929277,0.39453668615929277,265.7871940774641,0.8750739141341743,0.39546385473024886,0.39546385473024886,335.8342033250753
6,0.8761112132572768,0.390563705724243,0.390563705724243,293.71768869799666,0.8736107502508601,0.3988093824185636,0.3988093824185636,294.33943486035963
7,0.8770174490564684,0.3869487147605689,0.3869487147605689,264.765522053488,0.8765611561066514,0.3906734020581657,0.3906734020581657,375.47574775329355
8,0.8776430320370238,0.38475526732727106,0.38475526732727106,302.3339618143419,0.8755985924956995,0.3934431244029638,0.3934431244029638,390.0975659435974
9,0.8782579644112793,0.3824770248208747,0.3824770248208747,297.6600255321514,0.8778417744767775,0.38591313001874905,0.38591313001874905,365.18960494667704
10,0.879044427602784,0.37974169618390835,0.37974169618390835,282.1826873883683,0.8770561568233946,0.38805839622824734,0.38805839622824734,361.1684551081458
11,0.8793017238286576,0.37881591675982107,0.37881591675982107,282.10829039038373,0.8782953384819381,0.384421699750878,0.384421699750878,376.03944664694575
12,0.8797051388988544,0.37751658759737305,0.37751658759737305,322.6068931730307,0.8775668362958715,0.3866904263156082,0.3866904263156082,334.08010721331414
13,0.8806675239470474,0.37384283042078637,0.37384283042078637,272.3697390980073,0.8796425915639335,0.3812628437149757,0.3812628437149757,401.2125318844145
14,0.8807808501351319,0.3737043348811234,0.3737043348811234,275.1858581295341,0.8782634210149083,0.3842635934973785,0.3842635934973785,420.54084472939235
15,0.8807468429360694,0.37351174442037094,0.37351174442037094,300.9692239628803,0.8795865960077408,0.3795176167938209,0.3795176167938209,366.7590411453243
16,0.8814091424804478,0.37117846282678596,0.37117846282678596,267.3927436961397,0.8791296722692087,0.38189766103713646,0.38189766103713646,409.39049307080927
17,0.8819976351916959,0.36876391243573675,0.36876391243573675,265.6712783307107,0.8806040352637615,0.37778662456895884,0.37778662456895884,449.8180755763187
18,0.882213263256081,0.3682711169724885,0.3682711169724885,251.48805359952294,0.8795182814291858,0.3797467466766322,0.3797467466766322,421.5026566351533
19,0.881841146020186,0.36988287450051316,0.36988287450051316,310.0006684412933,0.8811242339807913,0.3734180162203661,0.3734180162203661,454.0855006996474
20,0.8826734815598766,0.3661989750487281,0.3661989750487281,248.63650208002116,0.879364293649656,0.3803405250847733,0.3803405250847733,459.0266060589411
21,0.8820099674726747,0.3687534051699402,0.3687534051699402,301.266116618289,0.8815968364750574,0.37334739915607923,0.37334739915607923,493.9575383912328
22,0.8823686313111382,0.36763511295853024,0.36763511295853024,300.4371766216693,0.8801202336582569,0.37776153660678397,0.37776153660678397,374.22221348720063
23,0.8830346679103586,0.36509443143551645,0.36509443143551645,252.70452743415294,0.8816007561639908,0.3733331729613091,0.3733331729613091,457.6589230435875
24,0.8831357552438354,0.3647641188246478,0.3647641188246478,269.6472884990288,0.8798178576548165,0.37852959848145756,0.37852959848145756,425.7735156973636
25,0.883072412164263,0.36483480864106926,0.36483480864106926,295.68354596513404,0.8823398975057339,0.36984622348398993,0.36984622348398993,496.6680975634639
26,0.8835544922388845,0.3630915026095959,0.3630915026095959,280.35597489735557,0.8807328250430045,0.37642646531591517,0.37642646531591517,495.35263449900333
27,0.8831237032419699,0.36517868832832534,0.36517868832832534,306.0201636443412,0.882499484840883,0.36990285532467854,0.36990285532467854,465.74443421541895
28,0.8839826652974098,0.3613892871317064,0.3613892871317064,255.8503040698078,0.881255823537844,0.3751309463965766,0.3751309463965766,445.85400764669777
29,0.8841628847671665,0.3607334693007396,0.3607334693007396,258.0403485339555,0.8824524485736812,0.3707205772457576,0.3707205772457576,586.1245498216343
30,0.8835237549628089,0.3635865495037264,0.3635865495037264,310.88716474819597,0.8810133627795298,0.3749614936265445,0.3749614936265445,373.9589913284594
